time,lat,lon,sst,chlor_a,depth,water_u,water_v,current_speed,fish_presence
2020-01-01,5.9,82.6,28.51,0.173442,0,-0.312,-0.238,0.39241304769337115,0
2020-01-01,5.9,82.6,28.51,0.173442,0,-0.308,-0.196,0.36507533469134834,0
2020-01-01,5.9,82.6,28.51,0.173442,0,-0.304,-0.241,0.38793942826168104,0
2020-01-01,5.9,82.6,28.51,0.173442,0,-0.3,-0.202,0.36166835637086087,0
2020-01-01,5.9,82.6,28.51,0.176019,0,-0.405,-0.297,0.5022290314189334,0
2020-01-01,5.9,82.6,28.51,0.176019,0,-0.411,-0.278,0.49619048761539153,0
2020-01-01,5.9,82.6,28.51,0.176019,0,-0.4,-0.296,0.4976102892826876,0
2020-01-01,5.9,82.6,28.51,0.176019,0,-0.407,-0.275,0.4911964983588543,0
2020-01-01,5.9,82.6,28.51,0.176019,0,-0.367,-0.28,0.46161564098284197,0
2020-01-01,5.9,82.6,28.51,0.176019,0,-0.371,-0.252,0.4484919174299577,0
2020-01-01,5.9,82.6,28.51,0.176019,0,-0.358,-0.281,0.4551098768429444,0
2020-01-01,5.9,82.6,28.51,0.176019,0,-0.362,-0.254,0.44222166387457773,0
2020-01-01,5.9,82.6,28.51,0.176019,0,-0.331,-0.258,0.4196724913548659,0
2020-01-01,5.9,82.6,28.51,0.176019,0,-0.344,-0.213,0.4046047453997543,0
2020-01-01,5.9,82.6,28.51,0.176019,0,-0.32,-0.263,0.4142088845015278,0
2020-01-01,5.9,82.6,28.51,0.176019,0,-0.33,-0.222,0.39772352206023726,0
2020-01-01,5.9,82.6,28.51,0.176019,0,-0.312,-0.238,0.39241304769337115,0
2020-01-01,5.9,82.6,28.51,0.176019,0,-0.308,-0.196,0.36507533469134834,0
2020-01-01,5.9,82.6,28.51,0.176019,0,-0.304,-0.241,0.38793942826168104,0
2020-01-01,5.9,82.6,28.51,0.176019,0,-0.3,-0.202,0.36166835637086087,0
2020-01-01,5.9,82.6,28.51,0.169719,0,-0.405,-0.297,0.5022290314189334,0
2020-01-01,5.9,82.6,28.51,0.169719,0,-0.411,-0.278,0.49619048761539153,0
2020-01-01,5.9,82.6,28.51,0.169719,0,-0.4,-0.296,0.4976102892826876,0
2020-01-01,5.9,82.6,28.51,0.169719,0,-0.407,-0.275,0.4911964983588543,0
2020-01-01,5.9,82.6,28.51,0.169719,0,-0.367,-0.28,0.46161564098284197,0
2020-01-01,5.9,82.6,28.51,0.169719,0,-0.371,-0.252,0.4484919174299577,0
2020-01-01,5.9,82.6,28.51,0.169719,0,-0.358,-0.281,0.4551098768429444,0
2020-01-01,5.9,82.6,28.51,0.169719,0,-0.362,-0.254,0.44222166387457773,0
2020-01-01,5.9,82.6,28.51,0.169719,0,-0.331,-0.258,0.4196724913548659,0
2020-01-01,5.9,82.6,28.51,0.169719,0,-0.344,-0.213,0.4046047453997543,0
2020-01-01,5.9,82.6,28.51,0.169719,0,-0.32,-0.263,0.4142088845015278,0
2020-01-01,5.9,82.6,28.51,0.169719,0,-0.33,-0.222,0.39772352206023726,0
2020-01-01,5.9,82.6,28.51,0.169719,0,-0.312,-0.238,0.39241304769337115,0
2020-01-01,5.9,82.6,28.51,0.169719,0,-0.308,-0.196,0.36507533469134834,0
2020-01-01,5.9,82.6,28.51,0.169719,0,-0.304,-0.241,0.38793942826168104,0
2020-01-01,5.9,82.6,28.51,0.169719,0,-0.3,-0.202,0.36166835637086087,0
2020-01-01,5.9,82.6,28.51,0.164051,0,-0.405,-0.297,0.5022290314189334,0
2020-01-01,5.9,82.6,28.51,0.164051,0,-0.411,-0.278,0.49619048761539153,0
2020-01-01,5.9,82.6,28.51,0.164051,0,-0.4,-0.296,0.4976102892826876,0
2020-01-01,5.9,82.6,28.51,0.164051,0,-0.407,-0.275,0.4911964983588543,0
2020-01-01,5.9,82.6,28.51,0.164051,0,-0.367,-0.28,0.46161564098284197,0
2020-01-01,5.9,82.6,28.51,0.164051,0,-0.371,-0.252,0.4484919174299577,0
2020-01-01,5.9,82.6,28.51,0.164051,0,-0.358,-0.281,0.4551098768429444,0
2020-01-01,5.9,82.6,28.51,0.164051,0,-0.362,-0.254,0.44222166387457773,0
2020-01-01,5.9,82.6,28.51,0.164051,0,-0.331,-0.258,0.4196724913548659,0
2020-01-01,5.9,82.6,28.51,0.164051,0,-0.344,-0.213,0.4046047453997543,0
2020-01-01,5.9,82.6,28.51,0.164051,0,-0.32,-0.263,0.4142088845015278,0
2020-01-01,5.9,82.6,28.51,0.164051,0,-0.33,-0.222,0.39772352206023726,0
2020-01-01,5.9,82.6,28.51,0.164051,0,-0.312,-0.238,0.39241304769337115,0
2020-01-01,5.9,82.6,28.51,0.164051,0,-0.308,-0.196,0.36507533469134834,0
2020-01-01,5.9,82.6,28.51,0.164051,0,-0.304,-0.241,0.38793942826168104,0
2020-01-01,5.9,82.6,28.51,0.164051,0,-0.3,-0.202,0.36166835637086087,0
2020-01-01,5.9,82.6,28.51,0.162327,0,-0.405,-0.297,0.5022290314189334,0
2020-01-01,5.9,82.6,28.51,0.162327,0,-0.411,-0.278,0.49619048761539153,0
2020-01-01,5.9,82.6,28.51,0.162327,0,-0.4,-0.296,0.4976102892826876,0
2020-01-01,5.9,82.6,28.51,0.162327,0,-0.407,-0.275,0.4911964983588543,0
2020-01-01,5.9,82.6,28.51,0.162327,0,-0.367,-0.28,0.46161564098284197,0
2020-01-01,5.9,82.6,28.51,0.162327,0,-0.371,-0.252,0.4484919174299577,0
2020-01-01,5.9,82.6,28.51,0.162327,0,-0.358,-0.281,0.4551098768429444,0
2020-01-01,5.9,82.6,28.51,0.162327,0,-0.362,-0.254,0.44222166387457773,0
2020-01-01,5.9,82.6,28.51,0.162327,0,-0.331,-0.258,0.4196724913548659,0
2020-01-01,5.9,82.6,28.51,0.162327,0,-0.344,-0.213,0.4046047453997543,0
2020-01-01,5.9,82.6,28.51,0.162327,0,-0.32,-0.263,0.4142088845015278,0
2020-01-01,5.9,82.6,28.51,0.162327,0,-0.33,-0.222,0.39772352206023726,0
2020-01-01,5.9,82.6,28.51,0.162327,0,-0.312,-0.238,0.39241304769337115,0
2020-01-01,5.9,82.6,28.51,0.162327,0,-0.308,-0.196,0.36507533469134834,0
2020-01-01,5.9,82.6,28.51,0.162327,0,-0.304,-0.241,0.38793942826168104,0
2020-01-01,5.9,82.6,28.51,0.162327,0,-0.3,-0.202,0.36166835637086087,0
2020-01-01,5.9,82.6,28.51,0.168862,0,-0.405,-0.297,0.5022290314189334,0
2020-01-01,5.9,82.6,28.51,0.168862,0,-0.411,-0.278,0.49619048761539153,0
2020-01-01,5.9,82.6,28.51,0.168862,0,-0.4,-0.296,0.4976102892826876,0
2020-01-01,5.9,82.6,28.51,0.168862,0,-0.407,-0.275,0.4911964983588543,0
2020-01-01,5.9,82.6,28.51,0.168862,0,-0.367,-0.28,0.46161564098284197,0
2020-01-01,5.9,82.6,28.51,0.168862,0,-0.371,-0.252,0.4484919174299577,0
2020-01-01,5.9,82.6,28.51,0.168862,0,-0.358,-0.281,0.4551098768429444,0
2020-01-01,5.9,82.6,28.51,0.168862,0,-0.362,-0.254,0.44222166387457773,0
2020-01-01,5.9,82.6,28.51,0.168862,0,-0.331,-0.258,0.4196724913548659,0
2020-01-01,5.9,82.6,28.51,0.168862,0,-0.344,-0.213,0.4046047453997543,0
2020-01-01,5.9,82.6,28.51,0.168862,0,-0.32,-0.263,0.4142088845015278,0
2020-01-01,5.9,82.6,28.51,0.168862,0,-0.33,-0.222,0.39772352206023726,0
2020-01-01,5.9,82.6,28.51,0.168862,0,-0.312,-0.238,0.39241304769337115,0
2020-01-01,5.9,82.6,28.51,0.168862,0,-0.308,-0.196,0.36507533469134834,0
2020-01-01,5.9,82.6,28.51,0.168862,0,-0.304,-0.241,0.38793942826168104,0
2020-01-01,5.9,82.6,28.51,0.168862,0,-0.3,-0.202,0.36166835637086087,0
2020-01-01,5.9,82.9,28.59,0.155904,0,-0.492,-0.073,0.4973861678816571,0
2020-01-01,5.9,82.9,28.59,0.155904,0,-0.49,-0.07,0.49497474683058323,0
2020-01-01,5.9,82.9,28.59,0.155904,0,-0.417,-0.007,0.41705874885919847,0
2020-01-01,5.9,82.9,28.59,0.155904,0,-0.418,-0.009,0.41809687872549345,0
2020-01-01,5.9,82.9,28.59,0.155904,0,-0.36,0.055,0.36417715469260287,0
2020-01-01,5.9,82.9,28.59,0.155904,0,-0.357,0.054,0.3610609366852083,0
2020-01-01,5.9,82.9,28.59,0.155904,0,-0.31,0.052,0.314331035693264,0
2020-01-01,5.9,82.9,28.59,0.155904,0,-0.307,0.058,0.3124307923364789,0
2020-01-01,5.9,82.9,28.59,0.153223,0,-0.492,-0.073,0.4973861678816571,0
2020-01-01,5.9,82.9,28.59,0.153223,0,-0.49,-0.07,0.49497474683058323,0
2020-01-01,5.9,82.9,28.59,0.153223,0,-0.417,-0.007,0.41705874885919847,0
2020-01-01,5.9,82.9,28.59,0.153223,0,-0.418,-0.009,0.41809687872549345,0
2020-01-01,5.9,82.9,28.59,0.153223,0,-0.36,0.055,0.36417715469260287,0
2020-01-01,5.9,82.9,28.59,0.153223,0,-0.357,0.054,0.3610609366852083,0
2020-01-01,5.9,82.9,28.59,0.153223,0,-0.31,0.052,0.314331035693264,0
2020-01-01,5.9,82.9,28.59,0.153223,0,-0.307,0.058,0.3124307923364789,0
2020-01-01,5.9,82.9,28.59,0.139596,0,-0.492,-0.073,0.4973861678816571,0
2020-01-01,5.9,82.9,28.59,0.139596,0,-0.49,-0.07,0.49497474683058323,0
2020-01-01,5.9,82.9,28.59,0.139596,0,-0.417,-0.007,0.41705874885919847,0
2020-01-01,5.9,82.9,28.59,0.139596,0,-0.418,-0.009,0.41809687872549345,0
2020-01-01,5.9,82.9,28.59,0.139596,0,-0.36,0.055,0.36417715469260287,0
2020-01-01,5.9,82.9,28.59,0.139596,0,-0.357,0.054,0.3610609366852083,0
2020-01-01,5.9,82.9,28.59,0.139596,0,-0.31,0.052,0.314331035693264,0
2020-01-01,5.9,82.9,28.59,0.139596,0,-0.307,0.058,0.3124307923364789,0
2020-01-01,5.9,82.9,28.59,0.156271,0,-0.492,-0.073,0.4973861678816571,0
2020-01-01,5.9,82.9,28.59,0.156271,0,-0.49,-0.07,0.49497474683058323,0
2020-01-01,5.9,82.9,28.59,0.156271,0,-0.417,-0.007,0.41705874885919847,0
2020-01-01,5.9,82.9,28.59,0.156271,0,-0.418,-0.009,0.41809687872549345,0
2020-01-01,5.9,82.9,28.59,0.156271,0,-0.36,0.055,0.36417715469260287,0
2020-01-01,5.9,82.9,28.59,0.156271,0,-0.357,0.054,0.3610609366852083,0
2020-01-01,5.9,82.9,28.59,0.156271,0,-0.31,0.052,0.314331035693264,0
2020-01-01,5.9,82.9,28.59,0.156271,0,-0.307,0.058,0.3124307923364789,0
2020-01-01,5.9,82.9,28.59,0.153675,0,-0.492,-0.073,0.4973861678816571,0
2020-01-01,5.9,82.9,28.59,0.153675,0,-0.49,-0.07,0.49497474683058323,0
2020-01-01,5.9,82.9,28.59,0.153675,0,-0.417,-0.007,0.41705874885919847,0
2020-01-01,5.9,82.9,28.59,0.153675,0,-0.418,-0.009,0.41809687872549345,0
2020-01-01,5.9,82.9,28.59,0.153675,0,-0.36,0.055,0.36417715469260287,0
2020-01-01,5.9,82.9,28.59,0.153675,0,-0.357,0.054,0.3610609366852083,0
2020-01-01,5.9,82.9,28.59,0.153675,0,-0.31,0.052,0.314331035693264,0
2020-01-01,5.9,82.9,28.59,0.153675,0,-0.307,0.058,0.3124307923364789,0
2020-01-01,5.9,82.9,28.59,0.141969,0,-0.492,-0.073,0.4973861678816571,0
2020-01-01,5.9,82.9,28.59,0.141969,0,-0.49,-0.07,0.49497474683058323,0
2020-01-01,5.9,82.9,28.59,0.141969,0,-0.417,-0.007,0.41705874885919847,0
2020-01-01,5.9,82.9,28.59,0.141969,0,-0.418,-0.009,0.41809687872549345,0
2020-01-01,5.9,82.9,28.59,0.141969,0,-0.36,0.055,0.36417715469260287,0
2020-01-01,5.9,82.9,28.59,0.141969,0,-0.357,0.054,0.3610609366852083,0
2020-01-01,5.9,82.9,28.59,0.141969,0,-0.31,0.052,0.314331035693264,0
2020-01-01,5.9,82.9,28.59,0.141969,0,-0.307,0.058,0.3124307923364789,0
2020-01-01,5.9,82.9,28.59,0.150945,0,-0.492,-0.073,0.4973861678816571,0
2020-01-01,5.9,82.9,28.59,0.150945,0,-0.49,-0.07,0.49497474683058323,0
2020-01-01,5.9,82.9,28.59,0.150945,0,-0.417,-0.007,0.41705874885919847,0
2020-01-01,5.9,82.9,28.59,0.150945,0,-0.418,-0.009,0.41809687872549345,0
2020-01-01,5.9,82.9,28.59,0.150945,0,-0.36,0.055,0.36417715469260287,0
2020-01-01,5.9,82.9,28.59,0.150945,0,-0.357,0.054,0.3610609366852083,0
2020-01-01,5.9,82.9,28.59,0.150945,0,-0.31,0.052,0.314331035693264,0
2020-01-01,5.9,82.9,28.59,0.150945,0,-0.307,0.058,0.3124307923364789,0
2020-01-01,5.9,82.9,28.59,0.15032,0,-0.492,-0.073,0.4973861678816571,0
2020-01-01,5.9,82.9,28.59,0.15032,0,-0.49,-0.07,0.49497474683058323,0
2020-01-01,5.9,82.9,28.59,0.15032,0,-0.417,-0.007,0.41705874885919847,0
2020-01-01,5.9,82.9,28.59,0.15032,0,-0.418,-0.009,0.41809687872549345,0
2020-01-01,5.9,82.9,28.59,0.15032,0,-0.36,0.055,0.36417715469260287,0
2020-01-01,5.9,82.9,28.59,0.15032,0,-0.357,0.054,0.3610609366852083,0
2020-01-01,5.9,82.9,28.59,0.15032,0,-0.31,0.052,0.314331035693264,0
2020-01-01,5.9,82.9,28.59,0.15032,0,-0.307,0.058,0.3124307923364789,0
2020-01-01,5.9,82.9,28.59,0.14557,0,-0.492,-0.073,0.4973861678816571,0
2020-01-01,5.9,82.9,28.59,0.14557,0,-0.49,-0.07,0.49497474683058323,0
2020-01-01,5.9,82.9,28.59,0.14557,0,-0.417,-0.007,0.41705874885919847,0
2020-01-01,5.9,82.9,28.59,0.14557,0,-0.418,-0.009,0.41809687872549345,0
2020-01-01,5.9,82.9,28.59,0.14557,0,-0.36,0.055,0.36417715469260287,0
2020-01-01,5.9,82.9,28.59,0.14557,0,-0.357,0.054,0.3610609366852083,0
2020-01-01,5.9,82.9,28.59,0.14557,0,-0.31,0.052,0.314331035693264,0
2020-01-01,5.9,82.9,28.59,0.14557,0,-0.307,0.058,0.3124307923364789,0
2020-01-01,5.9,83.1,28.72,0.144471,0,-0.486,-0.026,0.48669497634555464,0
2020-01-01,5.9,83.1,28.72,0.144471,0,-0.49,-0.009,0.4900826460914526,0
2020-01-01,5.9,83.1,28.72,0.144471,0,-0.423,0.046,0.4254938307425855,0
2020-01-01,5.9,83.1,28.72,0.144471,0,-0.431,0.048,0.43366461695646785,0
2020-01-01,5.9,83.1,28.72,0.144471,0,-0.393,0.129,0.41363026968537975,0
2020-01-01,5.9,83.1,28.72,0.144471,0,-0.406,0.124,0.4245138395859433,0
2020-01-01,5.9,83.1,28.72,0.144471,0,-0.34,0.16,0.37576588456111876,0
2020-01-01,5.9,83.1,28.72,0.144471,0,-0.354,0.157,0.38725314717894804,0
2020-01-01,5.9,83.1,28.72,0.134864,0,-0.486,-0.026,0.48669497634555464,0
2020-01-01,5.9,83.1,28.72,0.134864,0,-0.49,-0.009,0.4900826460914526,0
2020-01-01,5.9,83.1,28.72,0.134864,0,-0.423,0.046,0.4254938307425855,0
2020-01-01,5.9,83.1,28.72,0.134864,0,-0.431,0.048,0.43366461695646785,0
2020-01-01,5.9,83.1,28.72,0.134864,0,-0.393,0.129,0.41363026968537975,0
2020-01-01,5.9,83.1,28.72,0.134864,0,-0.406,0.124,0.4245138395859433,0
2020-01-01,5.9,83.1,28.72,0.134864,0,-0.34,0.16,0.37576588456111876,0
2020-01-01,5.9,83.1,28.72,0.134864,0,-0.354,0.157,0.38725314717894804,0
2020-01-01,5.9,83.1,28.72,0.130698,0,-0.486,-0.026,0.48669497634555464,0
2020-01-01,5.9,83.1,28.72,0.130698,0,-0.49,-0.009,0.4900826460914526,0
2020-01-01,5.9,83.1,28.72,0.130698,0,-0.423,0.046,0.4254938307425855,0
2020-01-01,5.9,83.1,28.72,0.130698,0,-0.431,0.048,0.43366461695646785,0
2020-01-01,5.9,83.1,28.72,0.130698,0,-0.393,0.129,0.41363026968537975,0
2020-01-01,5.9,83.1,28.72,0.130698,0,-0.406,0.124,0.4245138395859433,0
2020-01-01,5.9,83.1,28.72,0.130698,0,-0.34,0.16,0.37576588456111876,0
2020-01-01,5.9,83.1,28.72,0.130698,0,-0.354,0.157,0.38725314717894804,0
2020-01-01,5.9,83.1,28.72,0.133061,0,-0.486,-0.026,0.48669497634555464,0
2020-01-01,5.9,83.1,28.72,0.133061,0,-0.49,-0.009,0.4900826460914526,0
2020-01-01,5.9,83.1,28.72,0.133061,0,-0.423,0.046,0.4254938307425855,0
2020-01-01,5.9,83.1,28.72,0.133061,0,-0.431,0.048,0.43366461695646785,0
2020-01-01,5.9,83.1,28.72,0.133061,0,-0.393,0.129,0.41363026968537975,0
2020-01-01,5.9,83.1,28.72,0.133061,0,-0.406,0.124,0.4245138395859433,0
2020-01-01,5.9,83.1,28.72,0.133061,0,-0.34,0.16,0.37576588456111876,0
2020-01-01,5.9,83.1,28.72,0.133061,0,-0.354,0.157,0.38725314717894804,0
2020-01-01,5.9,83.1,28.72,0.142182,0,-0.486,-0.026,0.48669497634555464,0
2020-01-01,5.9,83.1,28.72,0.142182,0,-0.49,-0.009,0.4900826460914526,0
2020-01-01,5.9,83.1,28.72,0.142182,0,-0.423,0.046,0.4254938307425855,0
2020-01-01,5.9,83.1,28.72,0.142182,0,-0.431,0.048,0.43366461695646785,0
2020-01-01,5.9,83.1,28.72,0.142182,0,-0.393,0.129,0.41363026968537975,0
2020-01-01,5.9,83.1,28.72,0.142182,0,-0.406,0.124,0.4245138395859433,0
2020-01-01,5.9,83.1,28.72,0.142182,0,-0.34,0.16,0.37576588456111876,0
2020-01-01,5.9,83.1,28.72,0.142182,0,-0.354,0.157,0.38725314717894804,0
2020-01-01,5.9,83.1,28.72,0.142367,0,-0.486,-0.026,0.48669497634555464,0
2020-01-01,5.9,83.1,28.72,0.142367,0,-0.49,-0.009,0.4900826460914526,0
2020-01-01,5.9,83.1,28.72,0.142367,0,-0.423,0.046,0.4254938307425855,0
2020-01-01,5.9,83.1,28.72,0.142367,0,-0.431,0.048,0.43366461695646785,0
2020-01-01,5.9,83.1,28.72,0.142367,0,-0.393,0.129,0.41363026968537975,0
2020-01-01,5.9,83.1,28.72,0.142367,0,-0.406,0.124,0.4245138395859433,0
2020-01-01,5.9,83.1,28.72,0.142367,0,-0.34,0.16,0.37576588456111876,0
2020-01-01,5.9,83.1,28.72,0.142367,0,-0.354,0.157,0.38725314717894804,0
2020-01-01,5.9,83.1,28.72,0.138213,0,-0.486,-0.026,0.48669497634555464,0
2020-01-01,5.9,83.1,28.72,0.138213,0,-0.49,-0.009,0.4900826460914526,0
2020-01-01,5.9,83.1,28.72,0.138213,0,-0.423,0.046,0.4254938307425855,0
2020-01-01,5.9,83.1,28.72,0.138213,0,-0.431,0.048,0.43366461695646785,0
2020-01-01,5.9,83.1,28.72,0.138213,0,-0.393,0.129,0.41363026968537975,0
2020-01-01,5.9,83.1,28.72,0.138213,0,-0.406,0.124,0.4245138395859433,0
2020-01-01,5.9,83.1,28.72,0.138213,0,-0.34,0.16,0.37576588456111876,0
2020-01-01,5.9,83.1,28.72,0.138213,0,-0.354,0.157,0.38725314717894804,0
2020-01-01,5.9,83.1,28.72,0.138353,0,-0.486,-0.026,0.48669497634555464,0
2020-01-01,5.9,83.1,28.72,0.138353,0,-0.49,-0.009,0.4900826460914526,0
2020-01-01,5.9,83.1,28.72,0.138353,0,-0.423,0.046,0.4254938307425855,0
2020-01-01,5.9,83.1,28.72,0.138353,0,-0.431,0.048,0.43366461695646785,0
2020-01-01,5.9,83.1,28.72,0.138353,0,-0.393,0.129,0.41363026968537975,0
2020-01-01,5.9,83.1,28.72,0.138353,0,-0.406,0.124,0.4245138395859433,0
2020-01-01,5.9,83.1,28.72,0.138353,0,-0.34,0.16,0.37576588456111876,0
2020-01-01,5.9,83.1,28.72,0.138353,0,-0.354,0.157,0.38725314717894804,0
2020-01-01,5.9,83.1,28.72,0.132161,0,-0.486,-0.026,0.48669497634555464,0
2020-01-01,5.9,83.1,28.72,0.132161,0,-0.49,-0.009,0.4900826460914526,0
2020-01-01,5.9,83.1,28.72,0.132161,0,-0.423,0.046,0.4254938307425855,0
2020-01-01,5.9,83.1,28.72,0.132161,0,-0.431,0.048,0.43366461695646785,0
2020-01-01,5.9,83.1,28.72,0.132161,0,-0.393,0.129,0.41363026968537975,0
2020-01-01,5.9,83.1,28.72,0.132161,0,-0.406,0.124,0.4245138395859433,0
2020-01-01,5.9,83.1,28.72,0.132161,0,-0.34,0.16,0.37576588456111876,0
2020-01-01,5.9,83.1,28.72,0.132161,0,-0.354,0.157,0.38725314717894804,0
2020-01-01,5.9,83.4,28.79,0.168518,0,-0.459,0.152,0.48351318492880835,0
2020-01-01,5.9,83.4,28.79,0.168518,0,-0.448,0.21,0.4947767173180242,0
2020-01-01,5.9,83.4,28.79,0.168518,0,-0.467,0.155,0.49205081038445614,0
2020-01-01,5.9,83.4,28.79,0.168518,0,-0.459,0.211,0.5051752171276813,0
2020-01-01,5.9,83.4,28.79,0.168518,0,-0.395,0.207,0.44595291231249967,0
2020-01-01,5.9,83.4,28.79,0.168518,0,-0.392,0.258,0.46928456185985923,0
2020-01-01,5.9,83.4,28.79,0.168518,0,-0.403,0.203,0.45124051236563417,0
2020-01-01,5.9,83.4,28.79,0.168518,0,-0.402,0.256,0.47659206875482096,0
2020-01-01,5.9,83.4,28.79,0.168518,0,-0.354,0.267,0.44340162381299414,0
2020-01-01,5.9,83.4,28.79,0.168518,0,-0.341,0.3,0.4541816817089831,0
2020-01-01,5.9,83.4,28.79,0.168518,0,-0.367,0.267,0.45384799217359106,0
2020-01-01,5.9,83.4,28.79,0.168518,0,-0.356,0.303,0.4674879677595991,0
2020-01-01,5.9,83.4,28.79,0.168518,0,-0.3,0.295,0.4207433897282285,0
2020-01-01,5.9,83.4,28.79,0.168518,0,-0.288,0.322,0.43200462960482267,0
2020-01-01,5.9,83.4,28.79,0.168518,0,-0.311,0.294,0.4279684567815717,0
2020-01-01,5.9,83.4,28.79,0.168518,0,-0.301,0.323,0.44150877680970285,0
2020-01-01,5.9,83.4,28.79,0.173253,0,-0.459,0.152,0.48351318492880835,0
2020-01-01,5.9,83.4,28.79,0.173253,0,-0.448,0.21,0.4947767173180242,0
2020-01-01,5.9,83.4,28.79,0.173253,0,-0.467,0.155,0.49205081038445614,0
2020-01-01,5.9,83.4,28.79,0.173253,0,-0.459,0.211,0.5051752171276813,0
2020-01-01,5.9,83.4,28.79,0.173253,0,-0.395,0.207,0.44595291231249967,0
2020-01-01,5.9,83.4,28.79,0.173253,0,-0.392,0.258,0.46928456185985923,0
2020-01-01,5.9,83.4,28.79,0.173253,0,-0.403,0.203,0.45124051236563417,0
2020-01-01,5.9,83.4,28.79,0.173253,0,-0.402,0.256,0.47659206875482096,0
2020-01-01,5.9,83.4,28.79,0.173253,0,-0.354,0.267,0.44340162381299414,0
2020-01-01,5.9,83.4,28.79,0.173253,0,-0.341,0.3,0.4541816817089831,0
2020-01-01,5.9,83.4,28.79,0.173253,0,-0.367,0.267,0.45384799217359106,0
2020-01-01,5.9,83.4,28.79,0.173253,0,-0.356,0.303,0.4674879677595991,0
2020-01-01,5.9,83.4,28.79,0.173253,0,-0.3,0.295,0.4207433897282285,0
2020-01-01,5.9,83.4,28.79,0.173253,0,-0.288,0.322,0.43200462960482267,0
2020-01-01,5.9,83.4,28.79,0.173253,0,-0.311,0.294,0.4279684567815717,0
2020-01-01,5.9,83.4,28.79,0.173253,0,-0.301,0.323,0.44150877680970285,0
2020-01-01,5.9,83.4,28.79,0.176436,0,-0.459,0.152,0.48351318492880835,0
2020-01-01,5.9,83.4,28.79,0.176436,0,-0.448,0.21,0.4947767173180242,0
2020-01-01,5.9,83.4,28.79,0.176436,0,-0.467,0.155,0.49205081038445614,0
2020-01-01,5.9,83.4,28.79,0.176436,0,-0.459,0.211,0.5051752171276813,0
2020-01-01,5.9,83.4,28.79,0.176436,0,-0.395,0.207,0.44595291231249967,0
2020-01-01,5.9,83.4,28.79,0.176436,0,-0.392,0.258,0.46928456185985923,0
2020-01-01,5.9,83.4,28.79,0.176436,0,-0.403,0.203,0.45124051236563417,0
2020-01-01,5.9,83.4,28.79,0.176436,0,-0.402,0.256,0.47659206875482096,0
2020-01-01,5.9,83.4,28.79,0.176436,0,-0.354,0.267,0.44340162381299414,0
2020-01-01,5.9,83.4,28.79,0.176436,0,-0.341,0.3,0.4541816817089831,0
2020-01-01,5.9,83.4,28.79,0.176436,0,-0.367,0.267,0.45384799217359106,0
2020-01-01,5.9,83.4,28.79,0.176436,0,-0.356,0.303,0.4674879677595991,0
2020-01-01,5.9,83.4,28.79,0.176436,0,-0.3,0.295,0.4207433897282285,0
2020-01-01,5.9,83.4,28.79,0.176436,0,-0.288,0.322,0.43200462960482267,0
2020-01-01,5.9,83.4,28.79,0.176436,0,-0.311,0.294,0.4279684567815717,0
2020-01-01,5.9,83.4,28.79,0.176436,0,-0.301,0.323,0.44150877680970285,0
2020-01-01,5.9,83.4,28.79,0.16917,0,-0.459,0.152,0.48351318492880835,0
2020-01-01,5.9,83.4,28.79,0.16917,0,-0.448,0.21,0.4947767173180242,0
2020-01-01,5.9,83.4,28.79,0.16917,0,-0.467,0.155,0.49205081038445614,0
2020-01-01,5.9,83.4,28.79,0.16917,0,-0.459,0.211,0.5051752171276813,0
2020-01-01,5.9,83.4,28.79,0.16917,0,-0.395,0.207,0.44595291231249967,0
2020-01-01,5.9,83.4,28.79,0.16917,0,-0.392,0.258,0.46928456185985923,0
2020-01-01,5.9,83.4,28.79,0.16917,0,-0.403,0.203,0.45124051236563417,0
2020-01-01,5.9,83.4,28.79,0.16917,0,-0.402,0.256,0.47659206875482096,0
2020-01-01,5.9,83.4,28.79,0.16917,0,-0.354,0.267,0.44340162381299414,0
2020-01-01,5.9,83.4,28.79,0.16917,0,-0.341,0.3,0.4541816817089831,0
2020-01-01,5.9,83.4,28.79,0.16917,0,-0.367,0.267,0.45384799217359106,0
2020-01-01,5.9,83.4,28.79,0.16917,0,-0.356,0.303,0.4674879677595991,0
2020-01-01,5.9,83.4,28.79,0.16917,0,-0.3,0.295,0.4207433897282285,0
2020-01-01,5.9,83.4,28.79,0.16917,0,-0.288,0.322,0.43200462960482267,0
2020-01-01,5.9,83.4,28.79,0.16917,0,-0.311,0.294,0.4279684567815717,0
2020-01-01,5.9,83.4,28.79,0.16917,0,-0.301,0.323,0.44150877680970285,0
2020-01-01,5.9,83.4,28.79,0.170677,0,-0.459,0.152,0.48351318492880835,0
2020-01-01,5.9,83.4,28.79,0.170677,0,-0.448,0.21,0.4947767173180242,0
2020-01-01,5.9,83.4,28.79,0.170677,0,-0.467,0.155,0.49205081038445614,0
2020-01-01,5.9,83.4,28.79,0.170677,0,-0.459,0.211,0.5051752171276813,0
2020-01-01,5.9,83.4,28.79,0.170677,0,-0.395,0.207,0.44595291231249967,0
2020-01-01,5.9,83.4,28.79,0.170677,0,-0.392,0.258,0.46928456185985923,0
2020-01-01,5.9,83.4,28.79,0.170677,0,-0.403,0.203,0.45124051236563417,0
2020-01-01,5.9,83.4,28.79,0.170677,0,-0.402,0.256,0.47659206875482096,0
